2019-01-22 11:10:57,564 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:11:01,547 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:11:07,566 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:11:11,550 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:11:17,570 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:11:21,552 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:11:27,572 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:11:31,554 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:11:37,577 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:11:41,557 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:11:47,599 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:11:51,577 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:11:57,619 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:12:01,580 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:12:07,624 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:12:11,728 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:12:17,653 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:12:21,864 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:12:27,686 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:12:31,867 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:12:37,704 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:12:41,869 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:12:47,708 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:12:51,872 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:12:57,728 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:13:01,874 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:13:07,751 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:13:11,877 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:13:17,754 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:13:21,879 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:13:27,772 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:13:31,882 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:13:37,776 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:13:41,885 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
2019-01-22 11:13:47,778 - INFO - 150 : Win32 QueryInformationJobObject API call failed: [WinError 234] More data is available.
